X.locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Market,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun,AllCapability
en-US,3151 E 7th St,,Joplin,United States,Jasper,"3151 E 7th St, Joplin, MO 64801-5581",NEC Range Line & 7th St,37.085188,-94.474158,64801-5581,MO,T0774,774,TRUE,2012-03-22T12:00:00,1995-10-04T12:00:00,RG3,Joplin,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(417) 659-8755,(417) 208-3404,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1150 E Hillside Dr,,Broken Arrow,United States,Tulsa,"1150 E Hillside Dr, Broken Arrow, OK 74012-2385",NEC State Hwy 51 & N 9th St,36.066905,-95.775939,74012-2385,OK,T2422,2422,TRUE,,2009-03-04T12:00:00,RG3,Broken Arrow,12-hour,129,194,100,,CST,Central Std Time,UTC,-6,STR,(918) 615-1900,(918) 615-1910,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Starbucks']"
en-US,10711 E 71st St,,Tulsa,United States,Tulsa,"10711 E 71st St, Tulsa, OK 74133-2522",NEC US 169 & 71st St,36.062426,-95.856368,74133-2522,OK,T1782,1782,TRUE,2002-03-06T12:00:00,2002-03-06T12:00:00,RG3,Tulsa SE,12-hour,129,194,100,SuperTarget,CST,Central Std Time,UTC,-6,STR,(918) 307-8161,(918) 615-1924,07:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,07:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,00:00:00,07:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'Beer Available', 'CVS pharmacy', 'Café', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Super Target']"
en-US,10019 S Memorial Dr,,Tulsa,United States,Tulsa,"10019 S Memorial Dr, Tulsa, OK 74133-6103",NEC US Hwy 64 & E 101st St,36.018796,-95.884218,74133-6103,OK,T2542,2542,TRUE,,2009-10-07T12:00:00,RG3,Tulsa South,12-hour,129,194,100,SuperTarget,CST,Central Std Time,UTC,-6,STR,(918) 615-5000,(918) 615-5010,07:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,07:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,07:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Super Target']"
en-US,1701 S Yale Ave,,Tulsa,United States,Tulsa,"1701 S Yale Ave, Tulsa, OK 74112-6221",NEC Yale Ave & 21st St,36.137272,-95.920397,74112-6221,OK,T0019,19,TRUE,2013-03-24T12:00:00,1970-04-09T12:00:00,RG3,Tulsa,12-hour,129,194,100,,CST,Central Std Time,UTC,-6,STR,(918) 744-1701,(918) 877-0167,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beer Available', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,9010 N 121st East Ave,,Owasso,United States,Tulsa,"9010 N 121st East Ave, Owasso, OK 74055-5358",SWC Hwy 169 & E 96th St,36.28964,-95.843956,74055-5358,OK,T2095,2095,TRUE,2013-10-10T12:00:00,2005-10-05T12:00:00,RG3,Owasso,12-hour,129,194,100,,CST,Central Std Time,UTC,-6,STR,(918) 401-8000,(918) 401-1949,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Starbucks']"
en-US,7437 S Olympia Ave W,,Tulsa,United States,Tulsa,"7437 S Olympia Ave W, Tulsa, OK 74132-1838",SEC US Hwy 75 & E 71st St,36.055236,-96.001883,74132-1838,OK,T2357,2357,TRUE,2013-06-27T12:00:00,2008-03-05T12:00:00,RG3,Tulsa Hills,12-hour,129,194,100,,CST,Central Std Time,UTC,-6,STR,(918) 877-1620,(918) 877-1630,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,7003 S Broadway Ave,,Tyler,United States,Smith,"7003 S Broadway Ave, Tyler, TX 75703-4737",SWC US 69 (Broadway) & S Town,32.273429,-95.309053,75703-4737,TX,T0775,775,TRUE,2014-07-06T12:00:00,1999-03-03T12:00:00,RG3,Tyler,12-hour,302,391,300,,CST,Central Std Time,UTC,-6,STR,(903) 939-1900,(903) 730-4810,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,2206 Memorial Dr,,Alexandria,United States,Rapides Parish,"2206 Memorial Dr, Alexandria, LA 71301-3611",NEC Memorial Drive & Masonic Dr,31.280318,-92.458821,71301-3611,LA,T0167,167,TRUE,2006-06-23T12:00:00,1982-10-13T12:00:00,RG3,Alexandria,12-hour,353,392,300,,CST,Central Std Time,UTC,-6,STR,(318) 448-4351,(318) 767-4123,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Café', 'Mobile Kiosk', 'Starbucks']"
en-US,4160 Town Center Rd,,Sherman,United States,Grayson,"4160 Town Center Rd, Sherman, TX 75092-2567",SWC US 75 & Loy Lake Rd,33.680506,-96.612217,75092-2567,TX,T1861,1861,TRUE,2010-07-22T12:00:00,2004-03-03T12:00:00,RG3,Sherman,12-hour,302,391,300,,CST,Central Std Time,UTC,-6,STR,(903) 892-4465,(903) 328-3966,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,919 Highway D,,Osage Beach,United States,Miller,"919 Highway D, Osage Beach, MO 65065-3169",NEC US 54 & SR 42,38.161805,-92.604264,65065-3169,MO,T1914,1914,TRUE,,2004-07-21T12:00:00,RG1,Osage Beach,12-hour,118,194,100,,CST,Central Std Time,UTC,-6,STR,(573) 302-7969,(573) 723-5023,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,7305 SE 29th St,,Midwest City,United States,Oklahoma,"7305 SE 29th St, Midwest City, OK 73110-6122",NWC I-40 & Midwest Blvd,35.437104,-97.396634,73110-6122,OK,T2061,2061,TRUE,2013-03-21T12:00:00,2005-10-05T12:00:00,RG3,Midwest City,12-hour,301,391,300,,CST,Central Std Time,UTC,-6,STR,(405) 455-4000,(405) 455-4202,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,1200 E 2nd St,,Edmond,United States,Oklahoma,"1200 E 2nd St, Edmond, OK 73034-5317",SWC 2nd St & Bryant Ave,35.650501,-97.463539,73034-5317,OK,T1398,1398,TRUE,,2002-03-06T12:00:00,RG3,Edmond,12-hour,301,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(405) 844-5072,(405) 757-3050,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'Beer Available', 'CVS pharmacy', 'Café', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Super Target']"
en-US,1400 24th Ave NW,,Norman,United States,Cleveland,"1400 24th Ave NW, Norman, OK 73069-6385",NEC I-35 & Robinson St,35.236043,-97.482709,73069-6385,OK,T2220,2220,TRUE,2006-10-04T12:00:00,2006-10-04T12:00:00,RG3,Norman,12-hour,301,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(405) 253-3003,(405) 253-2085,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Super Target']"
en-US,720 SW 19TH ST,,Moore,United States,Cleveland,"720 SW 19TH ST, Moore, OK 73160-2941",SWC SW 19th St & S. Telephone Rd,35.318058,-97.50025,73160-2941,OK,T2727,2727,TRUE,,2011-07-20T12:00:00,RG3,Moore,12-hour,301,391,300,,CST,Central Std Time,UTC,-6,STR,(405) 378-5494,(405) 378-5504,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,13924 N Pennsylvania Ave,,Oklahoma City,United States,Oklahoma,"13924 N Pennsylvania Ave, Oklahoma City, OK 73134-6021",NEC Penn Ave & Memorial Rd,35.612882,-97.547433,73134-6021,OK,T1397,1397,TRUE,2017-10-26T12:00:00,2002-03-06T12:00:00,RG3,Quail Springs,12-hour,301,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(405) 752-0183,(405) 254-9924,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Super Target']"
en-US,5400 N May Ave,,Oklahoma City,United States,Oklahoma,"5400 N May Ave, Oklahoma City, OK 73112-5407",NEC NW 50th & N May Ave,35.524408,-97.564417,73112-5407,OK,T0043,43,TRUE,2013-03-24T12:00:00,1972-06-01T12:00:00,RG3,Oklahoma City North,12-hour,301,391,300,,CST,Central Std Time,UTC,-6,STR,(405) 947-6761,(405) 415-2804,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,8315 N Rockwell Ave,,Oklahoma City,United States,Oklahoma,"8315 N Rockwell Ave, Oklahoma City, OK 73132-4220",SWC Northwest Expy & Rockwell Ave,35.556031,-97.640095,73132-4220,OK,T1860,1860,TRUE,2013-06-27T12:00:00,2003-10-08T12:00:00,RG3,Oklahoma City NW,12-hour,301,391,300,,CST,Central Std Time,UTC,-6,STR,(405) 506-6086,(405) 506-6129,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Starbucks']"
en-US,1700 Garth Brooks Blvd,,Yukon,United States,Canadian,"1700 Garth Brooks Blvd, Yukon, OK 73099-6387",SWC I-40 & Garth Brooks Blvd,35.481206,-97.763445,73099-6387,OK,T2460,2460,TRUE,2013-06-27T12:00:00,2008-10-08T12:00:00,RG3,Yukon,12-hour,301,391,300,,CST,Central Std Time,UTC,-6,STR,(405) 494-3179,(405) 494-3184,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,2025 N Central Expy,,Mckinney,United States,Collin,"2025 N Central Expy, Mckinney, TX 75070-2911",NWC US 75 & US 380,33.220095,-96.638182,75070-2911,TX,T2335,2335,TRUE,2017-06-15T12:00:00,2007-10-10T12:00:00,RG3,McKinney,12-hour,302,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(469) 525-4974,(469) 525-4984,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,150 E Stacy Rd,Ste 2400,Allen,United States,Collin,"150 E Stacy Rd, Allen, TX 75002-8756",SEC US Hwy 75 & Stacy Rd,33.123517,-96.662084,75002-8756,TX,T2516,2516,TRUE,2017-10-26T12:00:00,2009-03-04T12:00:00,RG3,Allen North,12-hour,302,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(469) 342-2004,(469) 342-2014,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,907 W McDermott Dr,,Allen,United States,Collin,"907 W McDermott Dr, Allen, TX 75013-6503",SWC US 75 & McDermott Rd,33.099539,-96.681289,75013-6503,TX,T1231,1231,TRUE,2010-07-22T12:00:00,1999-07-21T12:00:00,RG3,Allen,12-hour,302,391,300,,CST,Central Std Time,UTC,-6,STR,(972) 396-9486,(972) 649-0794,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Fresh Grocery', 'Photo Lab', 'Wine & Beer Available']"
en-US,8900 State Highway 121,,McKinney,United States,Collin,"8900 State Highway 121, McKinney, TX 75070-2917",NEC Hwy 121 & FM 2478,33.129074,-96.731176,75070-2917,TX,T2142,2142,TRUE,2017-10-26T12:00:00,2006-10-04T12:00:00,RG3,McKinney SW,12-hour,326,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(972) 439-3397,(972) 439-9136,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,3440 W FM 544,,Wylie,United States,Collin,"3440 W FM 544, Wylie, TX 75098-9408",SEC FM 544 & McCreary Rd,33.009179,-96.593495,75098-9408,TX,T2550,2550,TRUE,,2009-07-22T12:00:00,RG3,Wylie,12-hour,302,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(972) 769-3943,(972) 769-3953,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,4885 Eldorado Pkwy,,Frisco,United States,Denton,"4885 Eldorado Pkwy, Frisco, TX 75033-8662",SWC Eldorado Pkwy & North Dallas Tollway,33.173605,-96.844907,75033-8662,TX,T2338,2338,TRUE,2017-06-15T12:00:00,2007-10-10T12:00:00,RG3,Frisco North,12-hour,326,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(972) 464-5745,(972) 464-5755,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'Beauty Concierge', 'CVS pharmacy', 'Deli', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,2024 N Rock Rd,,Derby,United States,Sedgwick,"2024 N Rock Rd, Derby, KS 67037-3752",NEC Rock Rd & 71st St,37.568922,-97.241693,67037-3752,KS,T2448,2448,TRUE,2013-10-10T12:00:00,2008-10-08T12:00:00,RG1,Derby,12-hour,129,194,100,,CST,Central Std Time,UTC,-6,STR,(316) 448-4553,(316) 448-4563,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Starbucks']"
en-US,850 Steger Towne Rd,,Rockwall,United States,Rockwall,"850 Steger Towne Rd, Rockwall, TX 75032-5658",SEC I-30 & Rte 740,32.894097,-96.467985,75032-5658,TX,T1065,1065,TRUE,2017-07-20T12:00:00,1997-07-23T12:00:00,RG3,Rockwall,12-hour,302,391,300,,CST,Central Std Time,UTC,-6,STR,(972) 772-0894,(972) 961-9624,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,120 W Parker Rd,,Plano,United States,Collin,"120 W Parker Rd, Plano, TX 75075-2331",SWC W Parker Rd & Hwy 75,33.037404,-96.70825,75075-2331,TX,T0067,67,TRUE,2010-09-09T12:00:00,1978-10-02T12:00:00,RG3,Plano,12-hour,326,391,300,,CST,Central Std Time,UTC,-6,STR,(972) 424-9575,(972) 543-4702,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Fresh Grocery', 'Starbucks', 'Wine & Beer Available']"
en-US,3201 Preston Rd,,Frisco,United States,Collin,"3201 Preston Rd, Frisco, TX 75034-9446",NWC Rte 121 & Preston Rd,33.104797,-96.811982,75034-9446,TX,T1763,1763,TRUE,2017-08-24T12:00:00,2000-07-19T12:00:00,RG3,Frisco,12-hour,326,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(972) 668-6880,(469) 268-3052,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,5301 N Garland Ave,,Garland,United States,Dallas,"5301 N Garland Ave, Garland, TX 75040-2716",SWC Rt 190 & N Garland Rd,32.965271,-96.646699,75040-2716,TX,T1489,1489,TRUE,,2003-03-05T12:00:00,RG3,Garland East,12-hour,302,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(972) 535-0252,(972) 543-4977,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,4701 Lakeview Pkwy,,Rowlett,United States,Dallas,"4701 Lakeview Pkwy, Rowlett, TX 75088-4037",NWC State Hwy 66 & Liberty Grove,32.908541,-96.558085,75088-4037,TX,T2234,2234,TRUE,,2007-07-25T12:00:00,RG3,Rowlett,12-hour,302,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(972) 265-6060,(972) 265-6070,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,10800 E 21st St N,,Wichita,United States,Sedgwick,"10800 E 21st St N, Wichita, KS 67206-3542",NWC Greenwich Rd & E 21st St,37.724216,-97.211489,67206-3542,KS,T1944,1944,TRUE,,2004-10-06T12:00:00,RG1,Wichita NE,12-hour,129,194,100,SuperTarget,CST,Central Std Time,UTC,-6,STR,(316) 636-4206,(316) 361-3512,07:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,07:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,07:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target']"
en-US,2200 Dallas Pkwy,,Plano,United States,Collin,"2200 Dallas Pkwy, Plano, TX 75093-4300",NEC Dallas N Tollway & W Park Blvd,33.030336,-96.826952,75093-4300,TX,T1764,1764,TRUE,2017-08-24T12:00:00,2000-07-19T12:00:00,RG3,Plano West,12-hour,326,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(972) 781-6587,(972) 543-4980,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,601 S Plano Rd,,Richardson,United States,Dallas,"601 S Plano Rd, Richardson, TX 75081-4512",SEC Plano Rd & Belt Line Rd,32.940404,-96.697299,75081-4512,TX,T1430,1430,TRUE,,2002-10-09T12:00:00,RG3,Richardson Sq Mall,12-hour,326,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(214) 530-0183,(214) 414-9282,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
